row_id,prefix_end,stage,is_full_sentence,global_prefix_id,sentence,label,type,location,ambiguous_lemma,cue_start_lemma,cue_end_lemma,morphological_parsing,lemma_split,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,n_tokens
0,10,pre_ambiguity,False,10,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,11,pre_ambiguity,False,11,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,12,ambiguity_onset,False,12,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,13,ambiguity_onset,False,13,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,14,cue_onset,False,14,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,15,cue_onset,False,15,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,16,cue_onset,False,16,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,17,post_cue,False,17,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,18,post_cue,False,18,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,19,post_cue,False,19,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,20,post_cue,False,20,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
0,21,full_sentence,True,21,Gidiyordu ama bizim kiracı da daire dönüşlerinde ev arama niyetiyle hareket ediyordu.,nominalizer,syntactic,after,arama,niyetiyle,niyetiyle,ara-NMLZ,ara-ma,52,57,58,67,12,13,14,16,22
1,0,pre_ambiguity,False,22,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,1,pre_ambiguity,False,23,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,2,pre_ambiguity,False,24,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,3,pre_ambiguity,False,25,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,4,pre_ambiguity,False,26,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,5,pre_ambiguity,False,27,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,6,pre_ambiguity,False,28,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,7,pre_ambiguity,False,29,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,8,pre_ambiguity,False,30,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,9,pre_ambiguity,False,31,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,10,pre_ambiguity,False,32,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,11,pre_ambiguity,False,33,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,12,cue_onset,False,34,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,13,cue_onset,False,35,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,14,post_cue_pre_ambiguity,False,36,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,15,ambiguity_onset,False,37,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,16,ambiguity_onset,False,38,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,17,post_cue,False,39,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
1,18,full_sentence,True,40,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,nominalizer,syntactic,before,arama,niyeti,niyeti,ara-NMLZ,ara-ma,62,67,52,58,15,16,12,13,19
2,0,pre_ambiguity,False,41,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,1,pre_ambiguity,False,42,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,2,pre_ambiguity,False,43,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,3,pre_ambiguity,False,44,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,4,pre_ambiguity,False,45,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,5,pre_ambiguity,False,46,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,6,pre_ambiguity,False,47,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,7,pre_ambiguity,False,48,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,8,pre_ambiguity,False,49,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,9,pre_ambiguity,False,50,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,10,pre_ambiguity,False,51,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,11,pre_ambiguity,False,52,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,12,pre_ambiguity,False,53,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,13,ambiguity_onset,False,54,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,14,ambiguity_onset,False,55,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,15,cue_onset,False,56,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,16,cue_onset,False,57,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,17,cue_onset,False,58,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
2,18,full_sentence,True,59,"Gidiyordu ama bizim kiracı da daire dönüşlerinde, ev arama sen yine de!",negation,syntactic,after,arama,sen,de!,ara-NEG.IMP.2SG,ara-ma,53,58,59,71,13,14,15,18,19
3,0,pre_ambiguity,False,60,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,1,pre_ambiguity,False,61,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,2,pre_ambiguity,False,62,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,3,pre_ambiguity,False,63,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,4,ambiguity_onset,False,64,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,5,ambiguity_onset,False,65,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,6,cue_onset,False,66,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,7,cue_onset,False,67,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,8,cue_onset,False,68,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,9,cue_onset,False,69,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,10,post_cue,False,70,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,11,post_cue,False,71,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,12,post_cue,False,72,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,13,post_cue,False,73,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,14,post_cue,False,74,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,15,post_cue,False,75,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,16,post_cue,False,76,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,17,post_cue,False,77,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,18,post_cue,False,78,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,19,post_cue,False,79,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,20,post_cue,False,80,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,21,post_cue,False,81,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,22,post_cue,False,82,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,23,post_cue,False,83,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,24,post_cue,False,84,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
3,25,full_sentence,True,85,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,nominalizer,syntactic,after,toplama,efsanesine,efsanesine,topla-NMLZ,topla-ma,14,21,22,32,4,5,6,9,26
4,0,cue_onset,False,86,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,1,cue_onset,False,87,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,2,cue_onset,False,88,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,3,cue_onset,False,89,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,4,ambiguity_onset,False,90,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,5,ambiguity_onset,False,91,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,6,cue_onset,False,92,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,7,cue_onset,False,93,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,8,cue_onset,False,94,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,9,cue_onset,False,95,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,10,cue_onset,False,96,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,11,cue_onset,False,97,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,12,cue_onset,False,98,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,13,post_cue,False,99,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,14,post_cue,False,100,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,15,post_cue,False,101,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,16,post_cue,False,102,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,17,post_cue,False,103,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,18,post_cue,False,104,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,19,post_cue,False,105,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,20,post_cue,False,106,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,21,post_cue,False,107,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,22,post_cue,False,108,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,23,post_cue,False,109,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,24,post_cue,False,110,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,25,post_cue,False,111,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,26,post_cue,False,112,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
4,27,full_sentence,True,113,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",negation,syntactic,after,toplama,ben,efsaneye,topla-NEG.IMP.2SG,topla-ma,14,21,0,38,4,5,0,12,28
