row_id,prefix_end,prefix_text,current_token,stage,is_full_sentence,label,type,location,computed_location,cue_relative_position,global_prefix_id,sentence,location_matches,ambiguous_lemma,cue_start_lemma,cue_end_lemma,lemma_split,morphological_parsing,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,cue_length_tokens,ambiguity_length_tokens,token_distance,overlap,matched_ambiguous,matched_cue,amb_token_text,cue_token_text,n_tokens,tokens_json,tracked_token_index,tracked_token_text,tracked_region,ambiguity_vector_available
59,20,"Bu kolay işi güçleştirme yavrum ; arkadaş ol benimle , sırdaş ol .",▁.,full_sentence,True,negation,syntactic,before,before,-3,954,"Bu kolay işi güçleştirme yavrum ; arkadaş ol benimle , sırdaş ol .",True,güçleştirme,Bu,işi,güçleştir-me / güçleş-tir-me,güçleştir-NEG.IMP.2SG / güçleş-CAUS-NEG.IMP.2SG,13,24,0,12,3,5,0,2,3,3,3,False,güçleştirme,Bu kolay işi,▁güç leştir me,Bu ▁kolay ▁işi,21,"[""Bu"", ""▁kolay"", ""▁işi"", ""▁güç"", ""leştir"", ""me"", ""▁y"", ""av"", ""rum"", ""▁;"", ""▁arkadaş"", ""▁ol"", ""▁benim"", ""le"", ""▁,"", ""▁s"", ""ır"", ""da"", ""ş"", ""▁ol"", ""▁.""]",20,▁.,post_cue_or_post_ambiguity,True
63,18,"Ali'ye dedim zaten sen baban gibi olma diye, duyduysa ne ala.",.,full_sentence,True,negation,syntactic,before,before,-4,1010,"Ali'ye dedim zaten sen baban gibi olma diye, duyduysa ne ala.",True,olma,sen,gibi,ol-ma,ol-NEG.IMP.2SG,34,38,19,33,10,10,6,9,4,1,4,False,olma,sen baban gibi,▁olma,▁sen ▁bab an ▁gibi,19,"[""Ali"", ""'"", ""ye"", ""▁de"", ""dim"", ""▁zaten"", ""▁sen"", ""▁bab"", ""an"", ""▁gibi"", ""▁olma"", ""▁diye"", "","", ""▁duy"", ""du"", ""ysa"", ""▁ne"", ""▁ala"", "".""]",18,.,post_cue_or_post_ambiguity,True
64,21,Artık sana da 'Karını aldatma!' dememiz gerekiyorsa biz ölelim.,.,full_sentence,True,negation,syntactic,before,before,-2,1032,Artık sana da 'Karını aldatma!' dememiz gerekiyorsa biz ölelim.,True,aldatma,Karını,Karını,aldat-ma,aldat-NEG.IMP.2SG,22,29,15,21,7,9,5,6,2,3,2,False,aldatma,Karını,▁ald at ma,Kar ını,22,"[""Art"", ""ık"", ""▁sana"", ""▁da"", ""▁'"", ""Kar"", ""ını"", ""▁ald"", ""at"", ""ma"", ""!'"", ""▁de"", ""mem"", ""iz"", ""▁gere"", ""kiy"", ""orsa"", ""▁biz"", ""▁ö"", ""le"", ""lim"", "".""]",21,.,post_cue_or_post_ambiguity,True
67,21,AB'den Google'a çok sert çıkış: Arama verilerini sunucularında saklama.,.,full_sentence,True,negation,syntactic,before,before,-13,1083,AB'den Google'a çok sert çıkış: Arama verilerini sunucularında saklama.,True,saklama,çok,sunucularında,sakla-ma,sakla-NEG.IMP.2SG,63,70,16,62,19,20,6,18,13,2,13,False,saklama,çok sert çıkış: Arama verilerini sunucularında,▁sak lama,▁çok ▁sert ▁çık ış : ▁Ara ma ▁ver ilerini ▁sun uc ular ında,22,"[""AB"", ""'"", ""den"", ""▁Google"", ""'"", ""a"", ""▁çok"", ""▁sert"", ""▁çık"", ""ış"", "":"", ""▁Ara"", ""ma"", ""▁ver"", ""ilerini"", ""▁sun"", ""uc"", ""ular"", ""ında"", ""▁sak"", ""lama"", "".""]",21,.,post_cue_or_post_ambiguity,True
68,24,"Yaptığın yanlışı benim karşıma geçip de savunma artık, kendini küçük düşürüyorsun.",.,full_sentence,True,negation,syntactic,before,before,-12,1108,"Yaptığın yanlışı benim karşıma geçip de savunma artık, kendini küçük düşürüyorsun.",True,savunma,Yaptığın,de,savun-ma,savun-NEG.IMP.2SG,40,47,0,39,12,14,0,11,12,3,12,False,savunma,Yaptığın yanlışı benim karşıma geçip de,▁sav un ma,Y apt ığın ▁yan lı şı ▁benim ▁karşı ma ▁geç ip ▁de,25,"[""Y"", ""apt"", ""ığın"", ""▁yan"", ""lı"", ""şı"", ""▁benim"", ""▁karşı"", ""ma"", ""▁geç"", ""ip"", ""▁de"", ""▁sav"", ""un"", ""ma"", ""▁artık"", "","", ""▁kendini"", ""▁küçük"", ""▁düş"", ""ür"", ""üy"", ""ors"", ""un"", "".""]",24,.,post_cue_or_post_ambiguity,True
69,19,Migrenini tetiklemek istemiyorsan tavandaki beyaz ışığı yakma.,.,full_sentence,True,negation,syntactic,before,before,-6,1128,Migrenini tetiklemek istemiyorsan tavandaki beyaz ışığı yakma.,True,yakma,tavandaki,ışığı,yak-ma,yak-NEG.IMP.2SG,56,61,34,55,17,18,11,16,6,2,6,False,yakma,tavandaki beyaz ışığı,▁yak ma,▁tav and aki ▁beyaz ▁ış ığı,20,"[""Mig"", ""ren"", ""ini"", ""▁te"", ""tik"", ""lemek"", ""▁is"", ""tem"", ""iy"", ""ors"", ""an"", ""▁tav"", ""and"", ""aki"", ""▁beyaz"", ""▁ış"", ""ığı"", ""▁yak"", ""ma"", "".""]",19,.,post_cue_or_post_ambiguity,True
70,23,Ali'nin niyeti zaten okula gitme olsaydı hali tavrı baştan bambaşka olurdu.,.,full_sentence,True,nominalizer,syntactic,before,before,-8,1152,Ali'nin niyeti zaten okula gitme olsaydı hali tavrı baştan bambaşka olurdu.,True,gitme,Ali'nin,zaten,git-me,git-NMLZ,27,32,0,20,8,9,0,5,6,2,8,False,gitme,Ali'nin niyeti zaten,▁git me,Ali ' nin ▁ni yeti ▁zaten,24,"[""Ali"", ""'"", ""nin"", ""▁ni"", ""yeti"", ""▁zaten"", ""▁oku"", ""la"", ""▁git"", ""me"", ""▁ols"", ""ay"", ""dı"", ""▁hali"", ""▁tav"", ""rı"", ""▁baş"", ""tan"", ""▁bamb"", ""aş"", ""ka"", ""▁olur"", ""du"", "".""]",23,.,post_cue_or_post_ambiguity,True
72,18,Bizim şirketin çalışanlarının hiç de öyle ofiste bulunma gibi arzuları yok.,.,full_sentence,True,nominalizer,syntactic,before,before,-11,1193,Bizim şirketin çalışanlarının hiç de öyle ofiste bulunma gibi arzuları yok.,True,bulunma,Bizim,ofiste,bulun-ma,bulun-NMLZ,49,56,0,48,11,12,0,10,11,2,11,False,bulunma,Bizim şirketin çalışanlarının hiç de öyle ofiste,▁bulun ma,Biz im ▁şirket in ▁çalışan larının ▁hiç ▁de ▁öyle ▁of iste,19,"[""Biz"", ""im"", ""▁şirket"", ""in"", ""▁çalışan"", ""larının"", ""▁hiç"", ""▁de"", ""▁öyle"", ""▁of"", ""iste"", ""▁bulun"", ""ma"", ""▁gibi"", ""▁ar"", ""z"", ""uları"", ""▁yok"", "".""]",18,.,post_cue_or_post_ambiguity,True
74,25,Çoğu zaman ergenin içgüdüsü başına gelen stresli olayları ebeveyninden saklama yönünde.,.,full_sentence,True,nominalizer,syntactic,before,before,-17,1219,Çoğu zaman ergenin içgüdüsü başına gelen stresli olayları ebeveyninden saklama yönünde.,True,saklama,ergenin,ebeveyninden,sakla-ma,sakla-NMLZ,71,78,11,70,21,22,4,20,17,2,17,False,saklama,ergenin içgüdüsü başına gelen stresli olayları ebeveyninden,▁sak lama,▁er gen in ▁iç gü d üsü ▁başına ▁gelen ▁stres li ▁olay ları ▁e beve yn inden,26,"[""Ç"", ""o"", ""ğu"", ""▁zaman"", ""▁er"", ""gen"", ""in"", ""▁iç"", ""gü"", ""d"", ""üsü"", ""▁başına"", ""▁gelen"", ""▁stres"", ""li"", ""▁olay"", ""ları"", ""▁e"", ""beve"", ""yn"", ""inden"", ""▁sak"", ""lama"", ""▁yön"", ""ünde"", "".""]",25,.,post_cue_or_post_ambiguity,True
75,15,Mahkemenin bir tarafı savunma avukatı için ayrılmıştır.,.,full_sentence,True,nominalizer,syntactic,before,before,-6,1235,Mahkemenin bir tarafı savunma avukatı için ayrılmıştır.,True,savunma,Mahkemenin,tarafı,savun-ma,savun-NMLZ,22,29,0,21,6,8,0,5,6,3,6,False,savunma,Mahkemenin bir tarafı,▁sav un ma,Mah kem enin ▁bir ▁taraf ı,16,"[""Mah"", ""kem"", ""enin"", ""▁bir"", ""▁taraf"", ""ı"", ""▁sav"", ""un"", ""ma"", ""▁av"", ""ukat"", ""ı"", ""▁için"", ""▁ayr"", ""ılmıştır"", "".""]",15,.,post_cue_or_post_ambiguity,True
76,18,Ayşe'nin endişeli gözleri savunma avukatını aradı.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1254,Ayşe'nin endişeli gözleri savunma avukatını aradı.,True,savunma,Ayşe'nin,gözleri,savun-ma,savun-NMLZ,26,33,0,25,9,11,0,8,9,3,9,False,savunma,Ayşe'nin endişeli gözleri,▁sav un ma,Ay şe ' nin ▁endi ş eli ▁göz leri,19,"[""Ay"", ""şe"", ""'"", ""nin"", ""▁endi"", ""ş"", ""eli"", ""▁göz"", ""leri"", ""▁sav"", ""un"", ""ma"", ""▁av"", ""ukat"", ""ını"", ""▁a"", ""rad"", ""ı"", "".""]",18,.,post_cue_or_post_ambiguity,True
77,21,Hevesli annenin çocuklar için yaptığı oyun alanının temel işlevi çocukları güvende tutma idi.,.,full_sentence,True,nominalizer,syntactic,before,before,-10,1276,Hevesli annenin çocuklar için yaptığı oyun alanının temel işlevi çocukları güvende tutma idi.,True,tutma,oyun,güvende,tut-ma,tut-NMLZ,83,88,38,82,18,19,8,17,10,2,10,False,tutma,oyun alanının temel işlevi çocukları güvende,▁tut ma,▁oyun ▁alan ının ▁temel ▁iş levi ▁çocuk ları ▁gü vende,22,"[""He"", ""ves"", ""li"", ""▁annen"", ""in"", ""▁çocuklar"", ""▁için"", ""▁yaptığı"", ""▁oyun"", ""▁alan"", ""ının"", ""▁temel"", ""▁iş"", ""levi"", ""▁çocuk"", ""ları"", ""▁gü"", ""vende"", ""▁tut"", ""ma"", ""▁idi"", "".""]",21,.,post_cue_or_post_ambiguity,True
79,22,"Senin gözlerin deli deli bakıyor, belli ki yapacağın şeyin amacı kalp kırma olacak.",.,full_sentence,True,nominalizer,syntactic,before,before,-8,1323,"Senin gözlerin deli deli bakıyor, belli ki yapacağın şeyin amacı kalp kırma olacak.",True,kırma,yapacağın,kalp,kır-ma,kır-NMLZ,70,75,43,69,19,20,11,18,8,2,8,False,kırma,yapacağın şeyin amacı kalp,▁kır ma,▁yap acağ ın ▁şey in ▁amac ı ▁kalp,23,"[""Sen"", ""in"", ""▁göz"", ""lerin"", ""▁deli"", ""▁deli"", ""▁bak"", ""ıyor"", "","", ""▁belli"", ""▁ki"", ""▁yap"", ""acağ"", ""ın"", ""▁şey"", ""in"", ""▁amac"", ""ı"", ""▁kalp"", ""▁kır"", ""ma"", ""▁olacak"", "".""]",22,.,post_cue_or_post_ambiguity,True
81,14,Etütte öğrencilerin en sıkıldığı aktivite soru çözme oldu.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1358,Etütte öğrencilerin en sıkıldığı aktivite soru çözme oldu.,True,çözme,öğrencilerin,soru,çöz-me,çöz-NMLZ,47,52,7,46,11,12,2,10,9,2,9,False,çözme,öğrencilerin en sıkıldığı aktivite soru,▁çöz me,▁öğren cil erin ▁en ▁sık ıldığı ▁aktiv ite ▁soru,15,"[""Et"", ""ütte"", ""▁öğren"", ""cil"", ""erin"", ""▁en"", ""▁sık"", ""ıldığı"", ""▁aktiv"", ""ite"", ""▁soru"", ""▁çöz"", ""me"", ""▁oldu"", "".""]",14,.,post_cue_or_post_ambiguity,True
82,28,Mezranın merkeze en uzak yerinde yaşayan öğrencilerin bile motivasyonu zengin olma etrafında şekilleniyor.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1387,Mezranın merkeze en uzak yerinde yaşayan öğrencilerin bile motivasyonu zengin olma etrafında şekilleniyor.,True,olma,öğrencilerin,zengin,ol-ma,ol-NMLZ,78,82,41,77,20,20,11,19,9,1,9,False,olma,öğrencilerin bile motivasyonu zengin,▁olma,▁öğren cil erin ▁bile ▁mo tivas yon u ▁zengin,29,"[""Mez"", ""ran"", ""ın"", ""▁merke"", ""ze"", ""▁en"", ""▁uzak"", ""▁yer"", ""inde"", ""▁yaş"", ""ayan"", ""▁öğren"", ""cil"", ""erin"", ""▁bile"", ""▁mo"", ""tivas"", ""yon"", ""u"", ""▁zengin"", ""▁olma"", ""▁et"", ""raf"", ""ında"", ""▁şek"", ""ill"", ""eni"", ""yor"", "".""]",28,.,post_cue_or_post_ambiguity,True
83,21,Leonardo'nun çocukluğundan beri en göze çarpan yeteneği heykel yapma idi.,.,full_sentence,True,nominalizer,syntactic,before,before,-10,1409,Leonardo'nun çocukluğundan beri en göze çarpan yeteneği heykel yapma idi.,True,yapma,en,heykel,yap-ma,yap-NMLZ,63,68,32,62,18,19,8,17,10,2,10,False,yapma,en göze çarpan yeteneği heykel,▁yap ma,▁en ▁gö ze ▁çar pan ▁yet ene ği ▁hey kel,22,"[""Leonardo"", ""'"", ""nun"", ""▁çocuk"", ""lu"", ""ğ"", ""undan"", ""▁beri"", ""▁en"", ""▁gö"", ""ze"", ""▁çar"", ""pan"", ""▁yet"", ""ene"", ""ği"", ""▁hey"", ""kel"", ""▁yap"", ""ma"", ""▁idi"", "".""]",21,.,post_cue_or_post_ambiguity,True
114,16,"Bana bak müdür müsveddesi, Lenin hakkında ileri geri konuşma!",!,full_sentence,True,negation,semantic,before,before,-5,1554,"Bana bak müdür müsveddesi, Lenin hakkında ileri geri konuşma!",True,konuşma,Lenin,geri,konuş-ma,konuş-NEG.IMP.2SG,53,60,27,52,14,15,9,13,5,2,5,False,konuşma,Lenin hakkında ileri geri,▁konuş ma,▁Lenin ▁hakkında ▁i leri ▁geri,17,"[""B"", ""ana"", ""▁bak"", ""▁mü"", ""dür"", ""▁müs"", ""ved"", ""desi"", "","", ""▁Lenin"", ""▁hakkında"", ""▁i"", ""leri"", ""▁geri"", ""▁konuş"", ""ma"", ""!""]",16,!,post_cue_or_post_ambiguity,True
115,37,"İran savaşı sadece İran’a karşı değil bütün insanlığa karşı açılmış bir savaşın ilk cephesi, Türkiye'yi bu savaşa taraf ya da dahil etme.",.,full_sentence,True,negation,semantic,before,before,-10,1592,"İran savaşı sadece İran’a karşı değil bütün insanlığa karşı açılmış bir savaşın ilk cephesi, Türkiye'yi bu savaşa taraf ya da dahil etme.",True,etme,Türkiye'yi,dahil,et-me,et-NEG.IMP.2SG,132,136,93,131,36,36,26,35,10,1,10,False,etme,Türkiye'yi bu savaşa taraf ya da dahil,▁etme,▁Türkiye ' yi ▁bu ▁sava şa ▁taraf ▁ya ▁da ▁dahil,38,"[""İ"", ""ran"", ""▁sava"", ""şı"", ""▁sadece"", ""▁İ"", ""ran"", ""’"", ""a"", ""▁karşı"", ""▁değil"", ""▁bütün"", ""▁insan"", ""lı"", ""ğa"", ""▁karşı"", ""▁aç"", ""ılmış"", ""▁bir"", ""▁savaş"", ""ın"", ""▁ilk"", ""▁cep"", ""he"", ""si"", "","", ""▁Türkiye"", ""'"", ""yi"", ""▁bu"", ""▁sava"", ""şa"", ""▁taraf"", ""▁ya"", ""▁da"", ""▁dahil"", ""▁etme"", "".""]",37,.,post_cue_or_post_ambiguity,True
117,35,"Millet eline bayrak verdiyse o bayrağı bırakmayacaksın, döneklik yapma milletin sana en çok ihtiyacı olan şu günlerde.",.,full_sentence,True,negation,semantic,before,before,-13,1628,"Millet eline bayrak verdiyse o bayrağı bırakmayacaksın, döneklik yapma milletin sana en çok ihtiyacı olan şu günlerde.",True,yapma,o,döneklik,yap-ma,yap-NEG.IMP.2SG,65,70,29,64,22,23,9,21,13,2,13,False,yapma,"o bayrağı bırakmayacaksın, döneklik",▁yap ma,"▁o ▁bay ra ğı ▁bırak may ac aks ın , ▁dö nek lik",36,"[""M"", ""illet"", ""▁el"", ""ine"", ""▁bay"", ""rak"", ""▁ver"", ""diy"", ""se"", ""▁o"", ""▁bay"", ""ra"", ""ğı"", ""▁bırak"", ""may"", ""ac"", ""aks"", ""ın"", "","", ""▁dö"", ""nek"", ""lik"", ""▁yap"", ""ma"", ""▁mil"", ""letin"", ""▁sana"", ""▁en"", ""▁çok"", ""▁ihtiyac"", ""ı"", ""▁olan"", ""▁şu"", ""▁gün"", ""lerde"", "".""]",35,.,post_cue_or_post_ambiguity,True
119,23,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",.,full_sentence,True,negation,semantic,before,before,-10,1693,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",True,işleme,Halka,suç,işle-me,işle-NEG.IMP.2SG,33,39,0,32,10,11,0,9,10,2,10,False,işleme,"Halka yalan söylemek suçtur, suç",▁iş leme,"Hal ka ▁y alan ▁söyle mek ▁suç tur , ▁suç",24,"[""Hal"", ""ka"", ""▁y"", ""alan"", ""▁söyle"", ""mek"", ""▁suç"", ""tur"", "","", ""▁suç"", ""▁iş"", ""leme"", "","", ""▁sen"", ""▁ah"", ""la"", ""ks"", ""ız"", ""▁bir"", ""▁adam"", ""▁değ"", ""ils"", ""in"", "".""]",23,.,post_cue_or_post_ambiguity,True
121,32,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",!,full_sentence,True,negation,semantic,before,before,-17,1726,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",True,delirtme,Yok,adamı,delirt-me,delirt-NEG.IMP.2SG,81,89,36,80,27,29,10,26,17,3,17,False,delirtme,"yok 250 kilo olsam beni beğenir misin, adamı",▁deli rt me,"▁yok ▁ 2 5 0 ▁kilo ▁ols am ▁beni ▁beğ en ir ▁mis in , ▁adam ı",33,"[""Yok"", ""▁solu"", ""can"", ""▁ols"", ""am"", ""▁beni"", ""▁sever"", ""▁mis"", ""in"", "","", ""▁yok"", ""▁"", ""2"", ""5"", ""0"", ""▁kilo"", ""▁ols"", ""am"", ""▁beni"", ""▁beğ"", ""en"", ""ir"", ""▁mis"", ""in"", "","", ""▁adam"", ""ı"", ""▁deli"", ""rt"", ""me"", ""▁E"", ""mine"", ""!""]",32,!,post_cue_or_post_ambiguity,True
122,27,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",.,full_sentence,True,nominalizer,semantic,before,before,-8,1754,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",True,okuma,yazdığı,okur,oku-ma,oku-NMLZ,43,48,20,41,15,16,7,13,7,2,8,False,okuma,yazdığı kadar da okur,▁oku ma,▁yaz d ığı ▁kadar ▁da ▁ok ur,28,"[""A"", ""kade"", ""mis"", ""yen"", ""▁de"", ""diğ"", ""in"", ""▁yaz"", ""d"", ""ığı"", ""▁kadar"", ""▁da"", ""▁ok"", ""ur"", "","", ""▁oku"", ""ma"", ""▁akade"", ""mis"", ""yen"", ""in"", ""▁en"", ""▁önemli"", ""▁iş"", ""lerinden"", ""▁biri"", ""dir"", "".""]",27,.,post_cue_or_post_ambiguity,True
124,33,Ertesi günün gazete manşetleri gözünün önüne gelmeye başlamıştı bile: Karabatak davasında dudakları uçuklatan gelişme,me,full_sentence,True,nominalizer,semantic,before,before,-11,1807,Ertesi günün gazete manşetleri gözünün önüne gelmeye başlamıştı bile: Karabatak davasında dudakları uçuklatan gelişme,True,gelişme,Karabatak,uçuklatan,geliş-me,geliş-NMLZ,110,117,70,109,32,33,21,31,11,2,11,False,gelişme,Karabatak davasında dudakları uçuklatan,▁geliş me,▁Karab atak ▁d avas ında ▁dud ak ları ▁uç uk latan,34,"[""Er"", ""tesi"", ""▁gün"", ""ün"", ""▁gaze"", ""te"", ""▁man"", ""ş"", ""et"", ""leri"", ""▁göz"", ""ünün"", ""▁ön"", ""üne"", ""▁gel"", ""meye"", ""▁baş"", ""lam"", ""ıştı"", ""▁bile"", "":"", ""▁Karab"", ""atak"", ""▁d"", ""avas"", ""ında"", ""▁dud"", ""ak"", ""ları"", ""▁uç"", ""uk"", ""latan"", ""▁geliş"", ""me""]",33,me,ambiguity,True
