row_id,prefix_end,prefix_text,current_token,stage,is_full_sentence,label,type,location,computed_location,cue_relative_position
1,14,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev,▁ev,post_cue_pre_ambiguity,False,nominalizer,syntactic,before,before,-3
1,15,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev ara,▁ara,ambiguity_onset,False,nominalizer,syntactic,before,before,-3
1,16,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama,ma,ambiguity_onset,False,nominalizer,syntactic,before,before,-3
1,17,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi,▁idi,post_cue,False,nominalizer,syntactic,before,before,-3
1,18,Gidiyordu ama bizim kiracının da daire dönüşlerinde niyeti ev arama idi.,.,full_sentence,True,nominalizer,syntactic,before,before,-3
3,0,Ben,Ben,pre_ambiguity,False,nominalizer,syntactic,after,after,2
3,1,Benzer,zer,pre_ambiguity,False,nominalizer,syntactic,after,after,2
3,2,Benzer bir,▁bir,pre_ambiguity,False,nominalizer,syntactic,after,after,2
3,3,Benzer bir ev,▁ev,pre_ambiguity,False,nominalizer,syntactic,after,after,2
3,4,Benzer bir ev top,▁top,ambiguity_onset,False,nominalizer,syntactic,after,after,2
3,5,Benzer bir ev toplama,lama,ambiguity_onset,False,nominalizer,syntactic,after,after,2
3,6,Benzer bir ev toplama e,▁e,cue_onset,False,nominalizer,syntactic,after,after,2
3,7,Benzer bir ev toplama efs,fs,cue_onset,False,nominalizer,syntactic,after,after,2
3,8,Benzer bir ev toplama efsanes,anes,cue_onset,False,nominalizer,syntactic,after,after,2
3,9,Benzer bir ev toplama efsanesine,ine,cue_onset,False,nominalizer,syntactic,after,after,2
3,10,Benzer bir ev toplama efsanesine de,▁de,post_cue,False,nominalizer,syntactic,after,after,2
3,11,Benzer bir ev toplama efsanesine de Es,▁Es,post_cue,False,nominalizer,syntactic,after,after,2
3,12,Benzer bir ev toplama efsanesine de Eski,ki,post_cue,False,nominalizer,syntactic,after,after,2
3,13,Benzer bir ev toplama efsanesine de Eskişehir,şehir,post_cue,False,nominalizer,syntactic,after,after,2
3,14,Benzer bir ev toplama efsanesine de Eskişehir',',post_cue,False,nominalizer,syntactic,after,after,2
3,15,Benzer bir ev toplama efsanesine de Eskişehir'de,de,post_cue,False,nominalizer,syntactic,after,after,2
3,16,Benzer bir ev toplama efsanesine de Eskişehir'de öğren,▁öğren,post_cue,False,nominalizer,syntactic,after,after,2
3,17,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenci,ci,post_cue,False,nominalizer,syntactic,after,after,2
3,18,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciy,y,post_cue,False,nominalizer,syntactic,after,after,2
3,19,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken,ken,post_cue,False,nominalizer,syntactic,after,after,2
3,20,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken ş,▁ş,post_cue,False,nominalizer,syntactic,after,after,2
3,21,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şah,ah,post_cue,False,nominalizer,syntactic,after,after,2
3,22,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit,it,post_cue,False,nominalizer,syntactic,after,after,2
3,23,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuş,▁olmuş,post_cue,False,nominalizer,syntactic,after,after,2
3,24,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum,tum,post_cue,False,nominalizer,syntactic,after,after,2
3,25,Benzer bir ev toplama efsanesine de Eskişehir'de öğrenciyken şahit olmuştum.,.,full_sentence,True,nominalizer,syntactic,after,after,2
4,0,Ben,Ben,pre_ambiguity,False,negation,syntactic,after,after,3
4,1,Benzer,zer,pre_ambiguity,False,negation,syntactic,after,after,3
4,2,Benzer bir,▁bir,pre_ambiguity,False,negation,syntactic,after,after,3
4,3,Benzer bir ev,▁ev,pre_ambiguity,False,negation,syntactic,after,after,3
4,4,Benzer bir ev top,▁top,ambiguity_onset,False,negation,syntactic,after,after,3
4,5,Benzer bir ev toplama,lama,ambiguity_onset,False,negation,syntactic,after,after,3
4,6,"Benzer bir ev toplama,",",",post_ambiguity_pre_cue,False,negation,syntactic,after,after,3
4,7,"Benzer bir ev toplama, ben",▁ben,cue_onset,False,negation,syntactic,after,after,3
4,8,"Benzer bir ev toplama, ben bu",▁bu,cue_onset,False,negation,syntactic,after,after,3
4,9,"Benzer bir ev toplama, ben bu e",▁e,cue_onset,False,negation,syntactic,after,after,3
4,10,"Benzer bir ev toplama, ben bu efs",fs,cue_onset,False,negation,syntactic,after,after,3
4,11,"Benzer bir ev toplama, ben bu efsan",an,cue_onset,False,negation,syntactic,after,after,3
4,12,"Benzer bir ev toplama, ben bu efsaneye",eye,cue_onset,False,negation,syntactic,after,after,3
4,13,"Benzer bir ev toplama, ben bu efsaneye Es",▁Es,post_cue,False,negation,syntactic,after,after,3
4,14,"Benzer bir ev toplama, ben bu efsaneye Eski",ki,post_cue,False,negation,syntactic,after,after,3
4,15,"Benzer bir ev toplama, ben bu efsaneye Eskişehir",şehir,post_cue,False,negation,syntactic,after,after,3
4,16,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'",',post_cue,False,negation,syntactic,after,after,3
4,17,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de",de,post_cue,False,negation,syntactic,after,after,3
4,18,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğren",▁öğren,post_cue,False,negation,syntactic,after,after,3
4,19,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenci",ci,post_cue,False,negation,syntactic,after,after,3
4,20,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciy",y,post_cue,False,negation,syntactic,after,after,3
4,21,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken",ken,post_cue,False,negation,syntactic,after,after,3
4,22,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken ş",▁ş,post_cue,False,negation,syntactic,after,after,3
4,23,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şah",ah,post_cue,False,negation,syntactic,after,after,3
4,24,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit",it,post_cue,False,negation,syntactic,after,after,3
4,25,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuş",▁olmuş,post_cue,False,negation,syntactic,after,after,3
4,26,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum",tum,post_cue,False,negation,syntactic,after,after,3
4,27,"Benzer bir ev toplama, ben bu efsaneye Eskişehir'de öğrenciyken şahit olmuştum.",.,full_sentence,True,negation,syntactic,after,after,3
7,0,İ,İ,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,1,İşte,şte,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,2,İşte ev,▁ev,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,3,İşte evlilik,lilik,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,4,İşte evlilik ön,▁ön,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,5,İşte evlilik öncesi,cesi,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,6,İşte evlilik öncesi ni,▁ni,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,7,İşte evlilik öncesi nişan,şan,pre_ambiguity,False,nominalizer,syntactic,after,after,2
7,8,İşte evlilik öncesi nişan bo,▁bo,ambiguity_onset,False,nominalizer,syntactic,after,after,2
7,9,İşte evlilik öncesi nişan bozma,zma,ambiguity_onset,False,nominalizer,syntactic,after,after,2
7,10,İşte evlilik öncesi nişan bozma gibi,▁gibi,cue_onset,False,nominalizer,syntactic,after,after,2
7,11,İşte evlilik öncesi nişan bozma gibi ilişk,▁ilişk,cue_onset,False,nominalizer,syntactic,after,after,2
7,12,İşte evlilik öncesi nişan bozma gibi ilişkiler,iler,cue_onset,False,nominalizer,syntactic,after,after,2
7,13,İşte evlilik öncesi nişan bozma gibi ilişkilerle,le,cue_onset,False,nominalizer,syntactic,after,after,2
7,14,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili,▁ilgili,cue_onset,False,nominalizer,syntactic,after,after,2
7,15,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili gör,▁gör,cue_onset,False,nominalizer,syntactic,after,after,2
7,16,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü,gü,cue_onset,False,nominalizer,syntactic,after,after,2
7,17,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kur,▁kur,cue_onset,False,nominalizer,syntactic,after,after,2
7,18,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallar,allar,cue_onset,False,nominalizer,syntactic,after,after,2
7,19,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının,ının,cue_onset,False,nominalizer,syntactic,after,after,2
7,20,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Fren,▁Fren,post_cue,False,nominalizer,syntactic,after,after,2
7,21,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenk,k,post_cue,False,nominalizer,syntactic,after,after,2
7,22,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe,çe,post_cue,False,nominalizer,syntactic,after,after,2
7,23,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe kitap,▁kitap,post_cue,False,nominalizer,syntactic,after,after,2
7,24,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe kitaplarda,larda,post_cue,False,nominalizer,syntactic,after,after,2
7,25,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe kitaplarda yaz,▁yaz,post_cue,False,nominalizer,syntactic,after,after,2
7,26,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe kitaplarda yazanı,anı,post_cue,False,nominalizer,syntactic,after,after,2
7,27,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili görgü kurallarının Frenkçe kitaplarda yazanı.,.,full_sentence,True,nominalizer,syntactic,after,after,2
8,0,İ,İ,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,1,İşte,şte,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,2,İşte ev,▁ev,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,3,İşte evlilik,lilik,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,4,İşte evlilik ön,▁ön,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,5,İşte evlilik öncesi,cesi,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,6,İşte evlilik öncesi ni,▁ni,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,7,İşte evlilik öncesi nişan,şan,pre_ambiguity,False,nominalizer,semantic,after,after,2
8,8,İşte evlilik öncesi nişan bo,▁bo,ambiguity_onset,False,nominalizer,semantic,after,after,2
8,9,İşte evlilik öncesi nişan bozma,zma,ambiguity_onset,False,nominalizer,semantic,after,after,2
8,10,İşte evlilik öncesi nişan bozma gibi,▁gibi,cue_onset,False,nominalizer,semantic,after,after,2
8,11,İşte evlilik öncesi nişan bozma gibi ilişk,▁ilişk,cue_onset,False,nominalizer,semantic,after,after,2
8,12,İşte evlilik öncesi nişan bozma gibi ilişkiler,iler,cue_onset,False,nominalizer,semantic,after,after,2
8,13,İşte evlilik öncesi nişan bozma gibi ilişkilerle,le,cue_onset,False,nominalizer,semantic,after,after,2
8,14,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili,▁ilgili,cue_onset,False,nominalizer,semantic,after,after,2
8,15,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili me,▁me,cue_onset,False,nominalizer,semantic,after,after,2
8,16,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevz,vz,cue_onset,False,nominalizer,semantic,after,after,2
8,17,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları,uları,cue_onset,False,nominalizer,semantic,after,after,2
8,18,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açık,▁açık,post_cue,False,nominalizer,semantic,after,after,2
8,19,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklı,lı,post_cue,False,nominalizer,semantic,after,after,2
8,20,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa,ğa,post_cue,False,nominalizer,semantic,after,after,2
8,21,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kav,▁kav,post_cue,False,nominalizer,semantic,after,after,2
8,22,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuş,uş,post_cue,False,nominalizer,semantic,after,after,2
8,23,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuştur,tur,post_cue,False,nominalizer,semantic,after,after,2
8,24,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan,an,post_cue,False,nominalizer,semantic,after,after,2
8,25,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazar,▁yazar,post_cue,False,nominalizer,semantic,after,after,2
8,26,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın,ın,post_cue,False,nominalizer,semantic,after,after,2
8,27,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Fren,▁Fren,post_cue,False,nominalizer,semantic,after,after,2
8,28,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Frenk,k,post_cue,False,nominalizer,semantic,after,after,2
8,29,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Frenkçe,çe,post_cue,False,nominalizer,semantic,after,after,2
8,30,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Frenkçe kitap,▁kitap,post_cue,False,nominalizer,semantic,after,after,2
8,31,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Frenkçe kitapları,ları,post_cue,False,nominalizer,semantic,after,after,2
8,32,İşte evlilik öncesi nişan bozma gibi ilişkilerle ilgili mevzuları açıklığa kavuşturan yazarın Frenkçe kitapları.,.,full_sentence,True,nominalizer,semantic,after,after,2
11,0,İ,İ,pre_ambiguity,False,negation,semantic,after,after,2
11,1,İşte,şte,pre_ambiguity,False,negation,semantic,after,after,2
11,2,İşte ev,▁ev,pre_ambiguity,False,negation,semantic,after,after,2
11,3,İşte evlilik,lilik,pre_ambiguity,False,negation,semantic,after,after,2
11,4,İşte evlilik ön,▁ön,pre_ambiguity,False,negation,semantic,after,after,2
11,5,İşte evlilik öncesi,cesi,pre_ambiguity,False,negation,semantic,after,after,2
11,6,İşte evlilik öncesi biri,▁biri,pre_ambiguity,False,negation,semantic,after,after,2
11,7,İşte evlilik öncesi biriyle,yle,pre_ambiguity,False,negation,semantic,after,after,2
11,8,İşte evlilik öncesi biriyle çık,▁çık,ambiguity_onset,False,negation,semantic,after,after,2
11,9,İşte evlilik öncesi biriyle çıkma,ma,ambiguity_onset,False,negation,semantic,after,after,2
11,10,İşte evlilik öncesi biriyle çıkma gibi,▁gibi,cue_onset,False,negation,semantic,after,after,2
11,11,İşte evlilik öncesi biriyle çıkma gibi emir,▁emir,cue_onset,False,negation,semantic,after,after,2
11,12,İşte evlilik öncesi biriyle çıkma gibi emirleri,leri,cue_onset,False,negation,semantic,after,after,2
11,13,İşte evlilik öncesi biriyle çıkma gibi emirleri yağ,▁yağ,post_cue,False,negation,semantic,after,after,2
11,14,İşte evlilik öncesi biriyle çıkma gibi emirleri yağdı,dı,post_cue,False,negation,semantic,after,after,2
11,15,İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran,ran,post_cue,False,negation,semantic,after,after,2
11,16,İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın,▁kadın,post_cue,False,negation,semantic,after,after,2
11,17,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın,",",",post_cue,False,negation,semantic,after,after,2
11,18,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Fren",▁Fren,post_cue,False,negation,semantic,after,after,2
11,19,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenk",k,post_cue,False,negation,semantic,after,after,2
11,20,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe",çe,post_cue,False,negation,semantic,after,after,2
11,21,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe kitap",▁kitap,post_cue,False,negation,semantic,after,after,2
11,22,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe kitaplar",lar,post_cue,False,negation,semantic,after,after,2
11,23,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe kitaplar yaz",▁yaz,post_cue,False,negation,semantic,after,after,2
11,24,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe kitaplar yazıyor",ıyor,post_cue,False,negation,semantic,after,after,2
11,25,"İşte evlilik öncesi biriyle çıkma gibi emirleri yağdıran kadın, Frenkçe kitaplar yazıyor.",.,full_sentence,True,negation,semantic,after,after,2
13,0,Ab,Ab,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,1,Abone,one,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,2,"Abone,",",",pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,3,"Abone, kend",▁kend,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,4,"Abone, kendisine",isine,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,5,"Abone, kendisine ver",▁ver,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,6,"Abone, kendisine verilen",ilen,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,7,"Abone, kendisine verilen yeni",▁yeni,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,8,"Abone, kendisine verilen yeni SIM",▁SIM,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,9,"Abone, kendisine verilen yeni SIM kart",▁kart,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,10,"Abone, kendisine verilen yeni SIM kartını",ını,pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,11,"Abone, kendisine verilen yeni SIM kartını,",",",pre_ambiguity,False,nominalizer,syntactic,after,after,2
13,12,"Abone, kendisine verilen yeni SIM kartını, taşı",▁taşı,ambiguity_onset,False,nominalizer,syntactic,after,after,2
13,13,"Abone, kendisine verilen yeni SIM kartını, taşıma",ma,ambiguity_onset,False,nominalizer,syntactic,after,after,2
13,14,"Abone, kendisine verilen yeni SIM kartını, taşıma zaman",▁zaman,cue_onset,False,nominalizer,syntactic,after,after,2
13,15,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı",ı,cue_onset,False,nominalizer,syntactic,after,after,2
13,16,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bil",▁bil,cue_onset,False,nominalizer,syntactic,after,after,2
13,17,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildi",di,cue_onset,False,nominalizer,syntactic,after,after,2
13,18,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildiril",ril,cue_onset,False,nominalizer,syntactic,after,after,2
13,19,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde",diğinde,cue_onset,False,nominalizer,syntactic,after,after,2
13,20,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde mak",▁mak,post_cue,False,nominalizer,syntactic,after,after,2
13,21,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makines",ines,post_cue,False,nominalizer,syntactic,after,after,2
13,22,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine",ine,post_cue,False,nominalizer,syntactic,after,after,2
13,23,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine tak",▁tak,post_cue,False,nominalizer,syntactic,after,after,2
13,24,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak",arak,post_cue,False,nominalizer,syntactic,after,after,2
13,25,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak kullan",▁kullan,post_cue,False,nominalizer,syntactic,after,after,2
13,26,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak kullanmaya",maya,post_cue,False,nominalizer,syntactic,after,after,2
13,27,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak kullanmaya baş",▁baş,post_cue,False,nominalizer,syntactic,after,after,2
13,28,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak kullanmaya başlıyor",lıyor,post_cue,False,nominalizer,syntactic,after,after,2
13,29,"Abone, kendisine verilen yeni SIM kartını, taşıma zamanı bildirildiğinde makinesine takarak kullanmaya başlıyor.",.,full_sentence,True,nominalizer,syntactic,after,after,2
14,0,Ab,Ab,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,1,Abone,one,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,2,"Abone,",",",pre_ambiguity,False,nominalizer,semantic,after,after,2
14,3,"Abone, kend",▁kend,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,4,"Abone, kendisine",isine,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,5,"Abone, kendisine ver",▁ver,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,6,"Abone, kendisine verilen",ilen,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,7,"Abone, kendisine verilen yeni",▁yeni,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,8,"Abone, kendisine verilen yeni SIM",▁SIM,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,9,"Abone, kendisine verilen yeni SIM kart",▁kart,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,10,"Abone, kendisine verilen yeni SIM kartını",ını,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,11,"Abone, kendisine verilen yeni SIM kartını,",",",pre_ambiguity,False,nominalizer,semantic,after,after,2
14,12,"Abone, kendisine verilen yeni SIM kartını, bu",▁bu,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,13,"Abone, kendisine verilen yeni SIM kartını, bu keli",▁keli,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,14,"Abone, kendisine verilen yeni SIM kartını, bu kelimenin",menin,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,15,"Abone, kendisine verilen yeni SIM kartını, bu kelimenin sık",▁sık,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,16,"Abone, kendisine verilen yeni SIM kartını, bu kelimenin sık sık",▁sık,pre_ambiguity,False,nominalizer,semantic,after,after,2
14,17,"Abone, kendisine verilen yeni SIM kartını, bu kelimenin sık sık tekrar",▁tekrar,pre_ambiguity,False,nominalizer,semantic,after,after,2
