row_id,token_index,token,token_id,char_start,char_end,text_span,in_ambiguous_span,in_cue_span
4,6,",",11,21,22,",",False,False
4,7,Ġben,3399,22,26, ben,False,True
4,8,Ġbu,1048,26,29, bu,False,True
4,9,Ġe,384,29,31, e,False,True
4,10,fs,3933,31,33,fs,False,True
4,11,an,276,33,35,an,False,True
4,12,eye,19494,35,38,eye,False,True
4,13,ĠE,469,38,40, E,False,False
4,14,ski,33639,40,43,ski,False,False
4,15,ÅŁehir,118327,43,48,şehir,False,False
4,16,'d,4265,48,50,'d,False,False
4,17,e,68,50,51,e,False,False
4,18,ĠÃ¶ÄŁrenc,109831,51,58, öğrenc,False,False
4,19,iy,16618,58,60,iy,False,False
4,20,ken,2779,60,63,ken,False,False
4,21,ĠÅŁah,116084,63,67, şah,False,False
4,22,it,275,67,69,it,False,False
4,23,Ġol,8492,69,72, ol,False,False
4,24,mu,15479,72,74,mu,False,False
4,25,ÅŁt,48497,74,76,şt,False,False
4,26,um,372,76,78,um,False,False
4,27,.,13,78,79,.,False,False
7,0,Ä°ÅŁ,114029,0,2,İş,False,False
7,1,te,668,2,4,te,False,False
7,2,Ġev,3721,4,7, ev,False,False
7,3,lilik,112770,7,12,lilik,False,False
7,4,ĠÃ¶nc,106758,12,16, önc,False,False
7,5,esi,34183,16,19,esi,False,False
7,6,Ġni,13080,19,22, ni,False,False
7,7,ÅŁ,7370,22,23,ş,False,False
7,8,an,276,23,25,an,False,False
7,9,Ġboz,108675,25,29, boz,True,False
7,10,ma,1764,29,31,ma,True,False
7,11,Ġgibi,68945,31,36, gibi,False,True
7,12,ĠiliÅŁk,107321,36,42, ilişk,False,True
7,13,iler,5888,42,46,iler,False,True
7,14,le,273,46,48,le,False,True
7,15,Ġilgili,102577,48,55, ilgili,False,True
7,16,ĠgÃ¶,31285,55,58, gö,False,True
7,17,rg,2026,58,60,rg,False,True
7,18,Ã¼,2448,60,61,ü,False,True
7,19,Ġkur,28364,61,65, kur,False,True
7,20,all,543,65,68,all,False,True
7,21,ar,277,68,70,ar,False,True
7,22,Ä±nÄ±n,80726,70,74,ının,False,True
7,23,ĠF,435,74,76, F,False,False
7,24,ren,1466,76,79,ren,False,False
7,25,k,74,79,80,k,False,False
7,26,Ã§e,103143,80,82,çe,False,False
7,27,Ġkit,16530,82,86, kit,False,False
7,28,apl,73389,86,89,apl,False,False
7,29,arda,72626,89,93,arda,False,False
7,30,Ġyaz,79214,93,97, yaz,False,False
7,31,anÄ±,100946,97,100,anı,False,False
7,32,.,13,100,101,.,False,False
8,0,Ä°ÅŁ,114029,0,2,İş,False,False
8,1,te,668,2,4,te,False,False
8,2,Ġev,3721,4,7, ev,False,False
8,3,lilik,112770,7,12,lilik,False,False
8,4,ĠÃ¶nc,106758,12,16, önc,False,False
8,5,esi,34183,16,19,esi,False,False
8,6,Ġni,13080,19,22, ni,False,False
8,7,ÅŁ,7370,22,23,ş,False,False
8,8,an,276,23,25,an,False,False
8,9,Ġboz,108675,25,29, boz,True,False
8,10,ma,1764,29,31,ma,True,False
8,11,Ġgibi,68945,31,36, gibi,False,True
8,12,ĠiliÅŁk,107321,36,42, ilişk,False,True
8,13,iler,5888,42,46,iler,False,True
8,14,le,273,46,48,le,False,True
8,15,Ġilgili,102577,48,55, ilgili,False,True
8,16,Ġmev,105340,55,59, mev,False,True
8,17,z,89,59,60,z,False,True
8,18,ular,1299,60,64,ular,False,True
8,19,Ä±,3862,64,65,ı,False,True
8,20,ĠaÃ§,64010,65,68, aç,False,False
8,21,Ä±kl,91166,68,71,ıkl,False,False
8,22,Ä±ÄŁ,93687,71,73,ığ,False,False
8,23,a,64,73,74,a,False,False
8,24,Ġkav,105831,74,78, kav,False,False
8,25,u,84,78,79,u,False,False
8,26,ÅŁt,48497,79,81,şt,False,False
8,27,uran,27105,81,85,uran,False,False
8,28,Ġyazar,116265,85,91, yazar,False,False
8,29,Ä±n,16507,91,93,ın,False,False
8,30,ĠF,435,93,95, F,False,False
8,31,ren,1466,95,98,ren,False,False
8,32,k,74,98,99,k,False,False
8,33,Ã§e,103143,99,101,çe,False,False
8,34,Ġkitap,109131,101,107, kitap,False,False
8,35,larÄ±,46937,107,111,ları,False,False
8,36,.,13,111,112,.,False,False
11,0,Ä°ÅŁ,114029,0,2,İş,False,False
11,1,te,668,2,4,te,False,False
11,2,Ġev,3721,4,7, ev,False,False
11,3,lilik,112770,7,12,lilik,False,False
11,4,ĠÃ¶nc,106758,12,16, önc,False,False
11,5,esi,34183,16,19,esi,False,False
11,6,Ġbir,15606,19,23, bir,False,False
11,7,iyle,101246,23,27,iyle,False,False
11,8,ĠÃ§Ä±k,101017,27,31, çık,True,False
11,9,ma,1764,31,33,ma,True,False
11,10,Ġgibi,68945,33,38, gibi,False,True
11,11,Ġem,991,38,41, em,False,True
11,12,ir,404,41,43,ir,False,True
11,13,leri,47879,43,47,leri,False,True
11,14,ĠyaÄŁ,107933,47,51, yağ,False,False
11,15,dÄ±,100376,51,53,dı,False,False
11,16,ran,6713,53,56,ran,False,False
11,17,ĠkadÄ±n,105732,56,62, kadın,False,False
11,18,",",11,62,63,",",False,False
11,19,ĠF,435,63,65, F,False,False
11,20,ren,1466,65,68,ren,False,False
11,21,k,74,68,69,k,False,False
11,22,Ã§e,103143,69,71,çe,False,False
11,23,Ġkitap,109131,71,77, kitap,False,False
11,24,lar,14115,77,80,lar,False,False
11,25,Ġyaz,79214,80,84, yaz,False,False
11,26,Ä±yor,100961,84,88,ıyor,False,False
11,27,.,13,88,89,.,False,False
13,0,Ab,5953,0,2,Ab,False,False
13,1,one,606,2,5,one,False,False
13,2,",",11,5,6,",",False,False
13,3,Ġkendisine,115876,6,16, kendisine,False,False
13,4,Ġverilen,111407,16,24, verilen,False,False
13,5,Ġyeni,99813,24,29, yeni,False,False
13,6,ĠSIM,23739,29,33, SIM,False,False
13,7,Ġkart,58402,33,38, kart,False,False
13,8,Ä±nÄ±,38511,38,41,ını,False,False
13,9,",",11,41,42,",",False,False
13,10,Ġta,9637,42,45, ta,True,False
13,11,ÅŁÄ±,78413,45,47,şı,True,False
13,12,ma,1764,47,49,ma,True,False
13,13,Ġzaman,84240,49,55, zaman,False,True
13,14,Ä±,3862,55,56,ı,False,True
13,15,Ġbildir,109557,56,63, bildir,False,True
13,16,ildi,102272,63,67,ildi,False,True
13,17,ÄŁinde,107172,67,72,ğinde,False,True
13,18,Ġmak,52016,72,76, mak,False,False
13,19,ines,1572,76,80,ines,False,False
13,20,ine,483,80,83,ine,False,False
13,21,Ġtak,18608,83,87, tak,False,False
13,22,arak,28985,87,91,arak,False,False
13,23,Ġkullan,58116,91,98, kullan,False,False
13,24,maya,102162,98,102,maya,False,False
13,25,ĠbaÅŁ,47655,102,106, baş,False,False
13,26,lÄ±yor,107777,106,111,lıyor,False,False
13,27,.,13,111,112,.,False,False
14,0,Ab,5953,0,2,Ab,False,False
14,1,one,606,2,5,one,False,False
14,2,",",11,5,6,",",False,False
14,3,Ġkendisine,115876,6,16, kendisine,False,False
14,4,Ġverilen,111407,16,24, verilen,False,False
14,5,Ġyeni,99813,24,29, yeni,False,False
14,6,ĠSIM,23739,29,33, SIM,False,False
14,7,Ġkart,58402,33,38, kart,False,False
14,8,Ä±nÄ±,38511,38,41,ını,False,False
14,9,",",11,41,42,",",False,False
14,10,Ġbu,1048,42,45, bu,False,False
14,11,Ġkel,49328,45,49, kel,False,False
14,12,imen,27236,49,53,imen,False,False
14,13,in,258,53,55,in,False,False
14,14,ĠsÄ±k,104223,55,59, sık,False,False
14,15,ĠsÄ±k,104223,59,63, sık,False,False
14,16,Ġtekrar,108531,63,70, tekrar,False,False
14,17,Ġedildi,110444,70,77, edildi,False,False
14,18,ÄŁi,44907,77,79,ği,False,False
14,19,Ġmesaj,120573,79,85, mesaj,False,False
14,20,larla,104022,85,90,larla,False,False
14,21,Ġta,9637,90,93, ta,True,False
14,22,ÅŁÄ±,78413,93,95,şı,True,False
14,23,ma,1764,95,97,ma,True,False
14,24,Ġzaman,84240,97,103, zaman,False,True
14,25,Ä±,3862,103,104,ı,False,True
14,26,Ġbildir,109557,104,111, bildir,False,True
14,27,ildi,102272,111,115,ildi,False,True
14,28,ÄŁinde,107172,115,120,ğinde,False,True
14,29,Ġmak,52016,120,124, mak,False,False
14,30,ines,1572,124,128,ines,False,False
14,31,ine,483,128,131,ine,False,False
14,32,Ġtak,18608,131,135, tak,False,False
14,33,arak,28985,135,139,arak,False,False
14,34,Ġkullan,58116,139,146, kullan,False,False
14,35,maya,102162,146,150,maya,False,False
14,36,ĠbaÅŁ,47655,150,154, baş,False,False
14,37,lÄ±yor,107777,154,159,lıyor,False,False
14,38,.,13,159,160,.,False,False
17,0,Ab,5953,0,2,Ab,False,False
17,1,one,606,2,5,one,False,False
17,2,",",11,5,6,",",False,False
17,3,Ġkendisine,115876,6,16, kendisine,False,False
17,4,Ġverilen,111407,16,24, verilen,False,False
17,5,Ġyeni,99813,24,29, yeni,False,False
17,6,ĠSIM,23739,29,33, SIM,False,False
17,7,Ġkart,58402,33,38, kart,False,False
17,8,Ä±nÄ±,38511,38,41,ını,False,False
17,9,",",11,41,42,",",False,False
17,10,Ġsak,78410,42,46, sak,False,False
17,11,Ä±n,16507,46,48,ın,False,False
17,12,Ġbu,1048,48,51, bu,False,True
17,13,Ġkart,58402,51,56, kart,False,True
17,14,Ä±,3862,56,57,ı,False,True
17,15,Ġta,9637,57,60, ta,True,True
17,16,ÅŁÄ±,78413,60,62,şı,True,True
17,17,ma,1764,62,64,ma,True,True
17,18,Ġdiye,103132,64,69, diye,False,True
17,19,Ġuyar,115628,69,74, uyar,False,True
17,20,Ä±,3862,74,75,ı,False,True
17,21,lm,18244,75,77,lm,False,True
17,22,adÄ±ÄŁÄ±,106228,77,82,adığı,False,True
17,23,ĠiÃ§in,34271,82,87, için,False,True
17,24,Ġmak,52016,87,91, mak,False,False
17,25,ines,1572,91,95,ines,False,False
17,26,ine,483,95,98,ine,False,False
17,27,Ġtak,18608,98,102, tak,False,False
17,28,arak,28985,102,106,arak,False,False
17,29,Ġkullan,58116,106,113, kullan,False,False
17,30,maya,102162,113,117,maya,False,False
17,31,ĠbaÅŁ,47655,117,121, baş,False,False
17,32,lÄ±yor,107777,121,126,lıyor,False,False
17,33,.,13,126,127,.,False,False
18,0,St,626,0,2,St,False,False
18,1,Ã¼,2448,2,3,ü,False,False
18,2,dy,10470,3,5,dy,False,False
18,3,oda,14320,5,8,oda,False,False
18,4,Ġbomb,13054,8,13, bomb,False,False
18,5,a,64,13,14,a,False,False
18,6,Ġar,802,14,17, ar,True,False
18,7,ama,3105,17,20,ama,True,False
18,8,Ġfil,1488,20,24, fil,False,True
18,9,an,276,24,26,an,False,True
18,10,Ġgibi,68945,26,31, gibi,False,True
18,11,Ġuyar,115628,31,36, uyar,False,True
18,12,Ä±l,55888,36,38,ıl,False,True
18,13,arda,72626,38,42,arda,False,True
18,14,Ġbulundu,123416,42,50, bulundu,False,False
18,15,.,13,50,51,.,False,False
19,0,St,626,0,2,St,False,False
19,1,Ã¼,2448,2,3,ü,False,False
19,2,dy,10470,3,5,dy,False,False
19,3,oda,14320,5,8,oda,False,False
19,4,Ġbomb,13054,8,13, bomb,False,False
19,5,a,64,13,14,a,False,False
19,6,Ġar,802,14,17, ar,True,False
19,7,ama,3105,17,20,ama,True,False
19,8,Ġfil,1488,20,24, fil,False,True
19,9,an,276,24,26,an,False,True
19,10,Ġgibi,68945,26,31, gibi,False,True
19,11,Ġkon,16947,31,35, kon,False,True
19,12,ular,1299,35,39,ular,False,True
19,13,ĠkonuÅŁ,104059,39,45, konuş,False,False
19,14,uldu,121112,45,49,uldu,False,False
19,15,.,13,49,50,.,False,False
21,0,Ä°ng,124798,0,3,İng,False,False
21,1,iliz,105637,3,7,iliz,False,False
21,2,ce,346,7,9,ce,False,False
21,3,Ġve,5320,9,12, ve,False,False
21,4,ĠFr,2939,12,15, Fr,False,False
21,5,ans,598,15,18,ans,False,False
21,6,Ä±z,48980,18,20,ız,False,False
21,7,ca,936,20,22,ca,False,False
21,8,ĠkonuÅŁ,104059,22,28, konuş,False,False
21,9,uyor,101875,28,32,uyor,False,False
21,10,",",11,32,33,",",False,False
21,11,ĠdÃ¼ny,104418,33,38, düny,False,False
21,12,ayÄ±,100849,38,41,ayı,False,False
21,13,Ġgez,42250,41,45, gez,False,False
21,14,miÅŁ,100973,45,48,miş,False,False
21,15,",",11,48,49,",",False,False
21,16,ĠgÃ¶,31285,49,52, gö,False,False
21,17,rm,8892,52,54,rm,False,False
21,18,Ã¼ÅŁ,100542,54,56,üş,False,False
21,19,ĠgeÃ§,77211,56,60, geç,False,False
21,20,irm,2923,60,63,irm,False,False
21,21,iÅŁ,98902,63,65,iş,False,False
21,22,",",11,65,66,",",False,False
21,23,Ġinsan,62638,66,72, insan,False,False
21,24,Ġolma,121095,72,77, olma,True,False
21,25,Ġokul,111734,77,82, okul,False,True
21,26,unu,63353,82,85,unu,False,True
21,27,ĠgenÃ§,109637,85,90, genç,False,False
21,28,ĠyaÅŁÄ±nda,122229,90,98, yaşında,False,False
21,29,ĠbaÅŁarÄ±,119778,98,105, başarı,False,False
21,30,yla,61822,105,108,yla,False,False
21,31,Ġbit,2766,108,112, bit,False,False
21,32,irm,2923,112,115,irm,False,False
21,33,iÅŁ,98902,115,117,iş,False,False
21,34,Ġbir,15606,117,121, bir,False,False
21,35,ĠgÃ¼zel,106060,121,127, güzel,False,False
21,36,Ġadam,50066,127,132, adam,False,False
21,37,.,13,132,133,.,False,False
22,0,Ä°ng,124798,0,3,İng,False,False
22,1,iliz,105637,3,7,iliz,False,False
22,2,ce,346,7,9,ce,False,False
22,3,Ġve,5320,9,12, ve,False,False
22,4,ĠFr,2939,12,15, Fr,False,False
22,5,ans,598,15,18,ans,False,False
22,6,Ä±z,48980,18,20,ız,False,False
22,7,ca,936,20,22,ca,False,False
22,8,ĠkonuÅŁ,104059,22,28, konuş,False,False
22,9,uyor,101875,28,32,uyor,False,False
22,10,",",11,32,33,",",False,False
22,11,ĠdÃ¼ny,104418,33,38, düny,False,False
22,12,ayÄ±,100849,38,41,ayı,False,False
22,13,Ġgez,42250,41,45, gez,False,False
22,14,miÅŁ,100973,45,48,miş,False,False
22,15,",",11,48,49,",",False,False
22,16,ĠgÃ¶,31285,49,52, gö,False,False
22,17,rm,8892,52,54,rm,False,False
22,18,Ã¼ÅŁ,100542,54,56,üş,False,False
22,19,ĠgeÃ§,77211,56,60, geç,False,False
22,20,irm,2923,60,63,irm,False,False
22,21,iÅŁ,98902,63,65,iş,False,False
22,22,",",11,65,66,",",False,False
22,23,ĠÃ¶,17372,66,68, ö,False,False
22,24,k,74,68,69,k,False,False
22,25,Ã¼z,79691,69,71,üz,False,False
22,26,Ġolma,121095,71,76, olma,True,False
22,27,Ġsen,6252,76,80, sen,False,True
22,28,Ġdiye,103132,80,85, diye,False,True
22,29,ĠÃ§,18578,85,87, ç,False,False
22,30,abal,63894,87,91,abal,False,False
22,31,Ä±yor,100961,91,95,ıyor,False,False
22,32,Ġadam,50066,95,100, adam,False,False
22,33,ca,936,100,102,ca,False,False
22,34,ÄŁÄ±,44386,102,104,ğı,False,False
22,35,z,89,104,105,z,False,False
22,36,.,13,105,106,.,False,False
23,0,An,2127,0,2,An,False,False
23,1,nen,12778,2,5,nen,False,False
23,2,Ġem,991,5,8, em,False,True
23,3,ir,404,8,10,ir,False,True
23,4,Ġveriyor,127421,10,18, veriyor,False,True
23,5,Ġpilot,18178,18,24, pilot,False,False
23,6,Ġolma,121095,24,29, olma,True,False
23,7,",",11,29,30,",",False,False
23,8,Ġokul,111734,30,35, okul,False,False
23,9,una,8733,35,38,una,False,False
23,10,Ġyaz,79214,38,42, yaz,False,False
23,11,Ä±l,55888,42,44,ıl,False,False
23,12,Ġdiye,103132,44,49, diye,False,False
23,13,!,0,49,50,!,False,False
24,0,Man,1692,0,3,Man,False,False
24,1,ast,561,3,6,ast,False,False
24,2,Ä±r,30333,6,8,ır,False,False
24,3,ĠAs,1666,8,11, As,False,False
24,4,ker,7197,11,14,ker,False,False
24,5,i,72,14,15,i,False,False
24,6,ĠL,445,15,17, L,False,False
24,7,ises,5014,17,21,ises,False,False
24,8,inde,28074,21,25,inde,False,False
24,9,ĠMustafa,116785,25,33, Mustafa,False,False
24,10,'nÄ±n,105364,33,37,'nın,False,False
24,11,Ġok,5509,37,40, ok,True,False
24,12,uma,13722,40,43,uma,True,False
24,13,Ġilg,101871,43,47, ilg,False,True
24,14,isi,13532,47,50,isi,False,True
24,15,Ġart,1989,50,54, art,False,False
24,16,tÄ±,100463,54,56,tı,False,False
24,17,.,13,56,57,.,False,False
25,0,Man,1692,0,3,Man,False,False
25,1,ast,561,3,6,ast,False,False
25,2,Ä±r,30333,6,8,ır,False,False
25,3,ĠAs,1666,8,11, As,False,False
25,4,ker,7197,11,14,ker,False,False
25,5,i,72,14,15,i,False,False
25,6,ĠL,445,15,17, L,False,False
25,7,ises,5014,17,21,ises,False,False
25,8,inde,28074,21,25,inde,False,False
25,9,ĠMustafa,116785,25,33, Mustafa,False,False
25,10,'nÄ±n,105364,33,37,'nın,False,False
25,11,Ġok,5509,37,40, ok,True,False
25,12,uma,13722,40,43,uma,True,False
25,13,Ġdiye,103132,43,48, diye,False,True
25,14,Ġatt,1651,48,52, att,False,True
25,15,Ä±ÄŁÄ±,75437,52,55,ığı,False,True
25,16,ĠÃ§,18578,55,57, ç,False,True
25,17,Ä±ÄŁ,93687,57,59,ığ,False,True
25,18,lÄ±k,92833,59,62,lık,False,True
25,19,Ġherkes,113789,62,69, herkes,False,False
25,20,i,72,69,70,i,False,False
25,21,ĠÅŁ,22841,70,72, ş,False,False
25,22,aÅŁÄ±,116717,72,75,aşı,False,False
25,23,rt,3423,75,77,rt,False,False
25,24,tÄ±,100463,77,79,tı,False,False
25,25,.,13,79,80,.,False,False
26,0,A,32,0,1,A,False,False
26,1,yr,11160,1,3,yr,False,False
26,2,Ä±,3862,3,4,ı,False,False
26,3,ca,936,4,6,ca,False,False
26,4,Ġar,802,6,9, ar,False,False
26,5,alarÄ±nda,112965,9,17,alarında,False,False
26,6,ĠTÃ¼rk,101054,17,22, Türk,False,False
26,7,lerin,101165,22,27,lerin,False,False
26,8,Ġde,409,27,30, de,False,False
26,9,ĠbulunduÄŁu,114991,30,40, bulunduğu,False,False
26,10,Ġbir,15606,40,44, bir,False,False
26,11,Ġbri,40568,44,48, bri,False,False
26,12,Ã§,3209,48,49,ç,False,False
26,13,Ġtak,18608,49,53, tak,False,False
26,14,Ä±,3862,53,54,ı,False,False
26,15,ml,1029,54,56,ml,False,False
26,16,arÄ±,68228,56,59,arı,False,False
26,17,Ġvar,767,59,63, var,False,False
26,18,mÄ±ÅŁ,100693,63,66,mış,False,False
26,19,Ġve,5320,66,69, ve,False,False
26,20,Ġbri,40568,69,73, bri,False,False
26,21,Ã§,3209,73,74,ç,False,False
26,22,Ġoyn,107080,74,78, oyn,False,False
26,23,arken,110877,78,83,arken,False,False
26,24,ĠyalnÄ±zca,114745,83,92, yalnızca,False,False
26,25,ĠTÃ¼rkÃ§e,122023,92,99, Türkçe,False,False
26,26,ĠkonuÅŁ,104059,99,105, konuş,True,False
26,27,ma,1764,105,107,ma,True,False
26,28,Ġkur,28364,107,111, kur,False,True
26,29,all,543,111,114,all,False,True
26,30,arÄ±,68228,114,117,arı,False,True
26,31,Ġvar,767,117,121, var,False,False
26,32,mÄ±ÅŁ,100693,121,124,mış,False,False
26,33,.,13,124,125,.,False,False
27,0,A,32,0,1,A,False,False
27,1,yr,11160,1,3,yr,False,False
27,2,Ä±,3862,3,4,ı,False,False
27,3,ca,936,4,6,ca,False,False
27,4,Ġar,802,6,9, ar,False,False
27,5,alarÄ±nda,112965,9,17,alarında,False,False
27,6,ĠTÃ¼rk,101054,17,22, Türk,False,False
27,7,lerin,101165,22,27,lerin,False,False
27,8,Ġde,409,27,30, de,False,False
27,9,ĠbulunduÄŁu,114991,30,40, bulunduğu,False,False
27,10,Ġbir,15606,40,44, bir,False,False
27,11,Ġbri,40568,44,48, bri,False,False
27,12,Ã§,3209,48,49,ç,False,False
27,13,Ġtak,18608,49,53, tak,False,False
27,14,Ä±,3862,53,54,ı,False,False
27,15,ml,1029,54,56,ml,False,False
27,16,arÄ±,68228,56,59,arı,False,False
27,17,Ġvar,767,59,63, var,False,False
27,18,mÄ±ÅŁ,100693,63,66,mış,False,False
27,19,Ġve,5320,66,69, ve,False,False
27,20,Ġbri,40568,69,73, bri,False,False
27,21,Ã§,3209,73,74,ç,False,False
27,22,Ġoyn,107080,74,78, oyn,False,False
27,23,arken,110877,78,83,arken,False,False
27,24,ĠTÃ¼rkÃ§e,122023,83,90, Türkçe,False,False
27,25,ĠkonuÅŁ,104059,90,96, konuş,True,False
27,26,ma,1764,96,98,ma,True,False
27,27,Ġdiye,103132,98,103, diye,False,True
27,28,ĠÃ§ok,58112,103,107, çok,False,True
27,29,Ġciddi,115292,107,113, ciddi,False,True
27,30,Ġkur,28364,113,117, kur,False,True
27,31,all,543,117,120,all,False,True
27,32,arÄ±,68228,120,123,arı,False,True
27,33,Ġvar,767,123,127, var,False,False
27,34,mÄ±ÅŁ,100693,127,130,mış,False,False
27,35,.,13,130,131,.,False,False
28,0,A,32,0,1,A,False,False
28,1,yr,11160,1,3,yr,False,False
28,2,Ä±,3862,3,4,ı,False,False
28,3,ca,936,4,6,ca,False,False
28,4,Ġar,802,6,9, ar,False,False
28,5,alarÄ±nda,112965,9,17,alarında,False,False
28,6,ĠTÃ¼rk,101054,17,22, Türk,False,False
28,7,lerin,101165,22,27,lerin,False,False
28,8,Ġde,409,27,30, de,False,False
28,9,ĠbulunduÄŁu,114991,30,40, bulunduğu,False,False
28,10,Ġbir,15606,40,44, bir,False,False
28,11,Ġbri,40568,44,48, bri,False,False
28,12,Ã§,3209,48,49,ç,False,False
28,13,Ġtak,18608,49,53, tak,False,False
28,14,Ä±,3862,53,54,ı,False,False
28,15,ml,1029,54,56,ml,False,False
28,16,arÄ±,68228,56,59,arı,False,False
28,17,Ġvar,767,59,63, var,False,False
28,18,mÄ±ÅŁ,100693,63,66,mış,False,False
28,19,Ġve,5320,66,69, ve,False,False
28,20,Ġbri,40568,69,73, bri,False,False
28,21,Ã§,3209,73,74,ç,False,False
28,22,Ġoyn,107080,74,78, oyn,False,False
28,23,arken,110877,78,83,arken,False,False
28,24,Ġsen,6252,83,87, sen,False,True
28,25,ĠTÃ¼rkÃ§e,122023,87,94, Türkçe,False,False
28,26,ĠkonuÅŁ,104059,94,100, konuş,True,False
28,27,ma,1764,100,102,ma,True,False
28,28,Ġdiye,103132,102,107, diye,False,False
28,29,ĠÃ§ok,58112,107,111, çok,False,False
28,30,ĠÃ§,18578,111,113, ç,False,False
28,31,aba,12273,113,116,aba,False,False
28,32,Ġhar,4960,116,120, har,False,False
28,33,cam,11860,120,123,cam,False,False
28,34,Ä±ÅŁ,33573,123,125,ış,False,False
28,35,lar,14115,125,128,lar,False,False
28,36,.,13,128,129,.,False,False
29,0,F,37,0,1,F,False,False
29,1,akat,105029,1,5,akat,False,False
29,2,Ġona,106507,5,9, ona,False,True
29,3,Ġetki,127807,9,14, etki,False,True
29,4,Ġeden,104225,14,19, eden,False,True
29,5,Ġduyg,122346,19,24, duyg,False,True
29,6,usal,36514,24,28,usal,False,True
29,7,Ġtep,56152,28,32, tep,True,False
29,8,k,74,32,33,k,True,False
29,9,ime,547,33,36,ime,True,False
29,10,Ġsonucu,115197,36,43, sonucu,False,False
29,11,Ġnef,87224,43,47, nef,False,False
29,12,es,288,47,49,es,False,False
29,13,Ġfakt,67892,49,54, fakt,False,False
29,14,Ã¶r,9603,54,56,ör,False,False
29,15,Ã¼nÃ¼n,106580,56,60,ünün,False,False
29,16,Ġdev,3567,60,64, dev,False,False
29,17,rey,8233,64,67,rey,False,False
29,18,e,68,67,68,e,False,False
29,19,Ġg,342,68,70, g,False,False
